id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
3775,Prothom Alo,বিপিএল: শুরুর আগেই রীতিমতো ‘সার্কাস’,https://www.prothomalo.com/sports/cricket/y3xqgnyevc,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
3776,Prothom Alo,"চট্টগ্রাম রয়্যালস: বোলিং নিয়ে ভাবনা কম, ব্যাটিং নিয়ে দুশ্চিন্তা বেশি",https://www.prothomalo.com/sports/cricket/jlwchgxvmn,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3777,Prothom Alo,"বিপিএলে কোন দলের অধিনায়ক কে, কোচ কারা",https://www.prothomalo.com/sports/cricket/ckragol14u,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
3778,Prothom Alo,"‘ভুল বোঝাবুঝির অবসান’, নোয়াখালীতেই থাকছেন খালেদ মাহমুদ",https://www.prothomalo.com/sports/cricket/ooc62syql4,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3779,Prothom Alo,রংপুর রাইডার্স: লিটন–মোস্তাফিজদের দলটা ভালো কিন্তু...,https://www.prothomalo.com/sports/cricket/8bw52mntp7,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.94,0.75
3780,Prothom Alo,বাভুমাকে ‘বামন’ বলে ক্ষমা চেয়েছিলেন বুমরা ও পন্ত,https://www.prothomalo.com/sports/cricket/fheruzklhx,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.99,0.91
3781,Prothom Alo,নাঈমের ১ কোটি ১০ লাখ টাকার কী হবে,https://www.prothomalo.com/sports/cricket/qe5c80smnn,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3782,Prothom Alo,"‘পরীক্ষার জন্য সারা বছর পড়তে হয়, এক রাতের মধ্যে হয় না’",https://www.prothomalo.com/sports/3kd40v57gd,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.92,0.78
3783,Prothom Alo,"রাগ করে মাঠ ছাড়লেন খালেদ মাহমুদ, ছাড়তে চান নোয়াখালীর কোচের দায়িত্ব",https://www.prothomalo.com/sports/cricket/dtse3nfbmo,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
3784,Prothom Alo,"ব্যাটসম্যান, অধিনায়ক, উইকেটরক্ষক—নাজমুল জানালেন এবার তিনি বোলারও",https://www.prothomalo.com/sports/cricket/7ppvly5nik,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3785,Prothom Alo,"ছেলের খেলা দেখলেন জিদান, আলজেরিয়াকে দেখল আর্জেন্টিনাও",https://www.prothomalo.com/sports/football/2tx66hw5ps,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
3786,Prothom Alo,ক্রিকেটারদের টাকা দিতে না পেরে মালিকানা ছাড়ল চট্টগ্রাম রয়্যালস,https://www.prothomalo.com/sports/cricket/286uv67ew8,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3787,Prothom Alo,"এখনো তেমন বিদেশি তারকা নেই, থাকতে হচ্ছে চমকের প্রত্যাশায়",https://www.prothomalo.com/sports/cricket/oz7vzvvjxa,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3788,Prothom Alo,আমিরাতে মোস্তাফিজের কাটারে ‘কাটছেন’ ব্যাটসম্যানরা,https://www.prothomalo.com/sports/cricket/skcfrkcval,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
3789,Prothom Alo,অনেক প্রথমের বছরে নায়ক দেম্বেলে,https://www.prothomalo.com/sports/football/fmax2lko3g,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.94,0.91
3790,Prothom Alo,বাপ-বেটার নোয়াখালীতে সমস্যাই বেশি,https://www.prothomalo.com/sports/cricket/r3d6ugss70,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
3791,Prothom Alo,বার্সেলোনার ‘নতুন ইনিয়েস্তা’ খ্যাতি পাওয়া কে এই ফিলিপাইনের ফুটবলার,https://www.prothomalo.com/sports/football/e8fago22m0,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3792,Prothom Alo,আজ টিভিতে যা দেখবেন (২৫ ডিসেম্বর ২০২৫),https://www.prothomalo.com/sports/rwutd9qq01,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3793,Prothom Alo,মোস্তাফিজ–তাসকিন লড়াইয়ে হাসলেন ‘দ্য ফিজ’,https://www.prothomalo.com/sports/cricket/y0yobn6co8,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
3794,Prothom Alo,"তিন কারণে রোনালদো এখনো অপরিহার্য, বললেন পর্তুগাল কোচ",https://www.prothomalo.com/sports/football/52v4borxem,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.97,0.91
3795,Prothom Alo,"গোল করতে ভুলে গেছেন ভিনিসিয়ুস, কী হয়েছে তাঁর",https://www.prothomalo.com/sports/football/wvmjv11fy4,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
3796,Prothom Alo,"ইংল্যান্ডকে পরামর্শ, অস্ট্রেলিয়ায় জিততে চাইলে রবি শাস্ত্রীকে কোচ বানাও",https://www.prothomalo.com/sports/cricket/kghsb4ov63,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3797,Prothom Alo,ভাগ্য পাল্টাতে ‘আপাতত’ রিয়াল ছাড়লেন এনদ্রিক,https://www.prothomalo.com/sports/football/qiesxk886g,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
3798,Prothom Alo,"নতুন উচ্চতায় কোহলি, হয়ে গেল ১৬ হাজার রান",https://www.prothomalo.com/sports/cricket/9m9y30cmcs,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
3799,Prothom Alo,"সাকিবুলের ৩২ বলে সেঞ্চুরিতে সূর্যবংশীও ম্লান, ৫০ ওভারের ম্যাচে ৫৭৪ রানের ইতিহাস",https://www.prothomalo.com/sports/cricket/juijftp2lu,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,1.0,0.97
3800,Prothom Alo,অ্যাশেজ থেকে ছিটকে গেলেন আর্চার,https://www.prothomalo.com/sports/cricket/v369jvvi5u,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3801,Prothom Alo,যে ‘অভিশাপ’ নিয়ে বড়দিনের ছুটিতে আর্সেনাল,https://www.prothomalo.com/sports/football/yl2wwez7ub,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3802,Prothom Alo,"সূর্যবংশীর বেধড়ক পিটুনি, ১৪ বছর বয়সে সেঞ্চুরি ও দ্রুততম দেড় শর বিশ্ব রেকর্ড",https://www.prothomalo.com/sports/cricket/6t640q8qyx,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.99,0.95
3803,Prothom Alo,"হকি-কাবাডির জয়গান, অভিমানী জহির-রোমান",https://www.prothomalo.com/sports/other-sports/vuga6q5086,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
3804,Prothom Alo,সিলেট টাইটানস: পারভেজ-সাইমের টপ অর্ডার আর নাসুম-মঈনের স্পিনে আস্থা,https://www.prothomalo.com/sports/cricket/ro45xwwxh8,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3805,Prothom Alo,"মদ্যপ হয়ে হোটেলে ফেরার পথ খুঁজে পাচ্ছেন না ডাকেট, ছড়িয়েছে ভিডিও",https://www.prothomalo.com/sports/cricket/ng0mzxez80,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.94,0.82
3806,Prothom Alo,"ফুটবল ইতিহাসে যা কখনো হয়নি, এনরিকের জন্য তেমন এক চুক্তির প্রস্তাব পিএসজির",https://www.prothomalo.com/sports/football/86lwbdseqi,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3807,Prothom Alo,মুশফিকের অভিজ্ঞতা ও নাজমুলের নেতৃত্বে শিরোপায় চোখ রাজশাহীর,https://www.prothomalo.com/sports/cricket/11f5l6lxyd,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
3808,Prothom Alo,"১৬ বছর পর বিজয় হাজারে ট্রফিতে কোহলি, ডাকছে বড় এক মাইলফলক",https://www.prothomalo.com/sports/cricket/3y0igkzlq0,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.97,0.9
3809,Prothom Alo,বুলেটপ্রুফ গাড়ি ছাড়া আফগানিস্তানে চলাফেরা করতে পারেন না রশিদ খান,https://www.prothomalo.com/sports/cricket/ucn9ah67j6,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.92,0.82
3810,Prothom Alo,আজ টিভিতে যা দেখবেন (২৪ ডিসেম্বর ২০২৫),https://www.prothomalo.com/sports/af1e97p05n,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.99,0.95
3811,Prothom Alo,"অ্যাশেজে ভরাডুবির পর ইংলিশদের বিরুদ্ধে অতিরিক্ত মদ্যপানের অভিযোগ, হবে তদন্ত",https://www.prothomalo.com/sports/cricket/bhpp2zjj8j,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3812,Prothom Alo,এবার ভারতের বিরুদ্ধে আইসিসিতে অভিযোগ করবে পাকিস্তান,https://www.prothomalo.com/sports/cricket/5nn34srngs,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
3813,Prothom Alo,কুমিল্লায় কিংস-মোহামেডান লড়াইয়ে জেতেনি কোনো দল,https://www.prothomalo.com/sports/football/u1g4x87c8d,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.97,0.92
3814,Prothom Alo,এক ওভারে ৫ উইকেট: টি-টোয়েন্টিতে অবিশ্বাস্য কীর্তি প্রিয়ান্দানার,https://www.prothomalo.com/sports/cricket/do115xaxic,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
3815,Prothom Alo,"গাড়ি দুর্ঘটনার কবলে মেসির বোন, পেছাল মায়ামি কোচের সঙ্গে বিয়ের দিন",https://www.prothomalo.com/sports/football/jtdcetvs3y,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
3816,Prothom Alo,"অ্যাশেজে আর নেই কামিন্স, ছিটকে গেলেন লায়নও",https://www.prothomalo.com/sports/cricket/xl7j44pv4a,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3817,Prothom Alo,অস্ট্রেলিয়ায় হচ্ছে না ইতালির শীর্ষ লিগের ম্যাচ,https://www.prothomalo.com/sports/football/c1mt8bntg0,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
3818,Prothom Alo,নারী ফুটবলে বিদ্রোহ–ইতিহাস এবং প্রবাসী-ঢেউয়ে হামজা–আলো,https://www.prothomalo.com/sports/football/vfw4y9ydit,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3819,Prothom Alo,ঢাকা ক্যাপিটালস: গুরবাজ-হেলসের সঙ্গে অলরাউন্ডাররাই বড় শক্তি,https://www.prothomalo.com/sports/cricket/u4y9etue0j,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.94,0.88
3820,Prothom Alo,রোমাঞ্চকর জয় ও ২ উইকেট তাসকিনের,https://www.prothomalo.com/sports/cricket/8jcyuvmm4w,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
3821,Prothom Alo,যোগ করা সময়ে সালাহর গোলে জিতল মিসর,https://www.prothomalo.com/sports/football/fmgp67ai38,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3822,Prothom Alo,"আর্জেন্টিনাই সবচেয়ে কম দিনের বিশ্ব চ্যাম্পিয়ন, সবচেয়ে বেশি দিন কোন দল",https://www.prothomalo.com/sports/football/8nrhbzj010,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3823,Prothom Alo,এখন নেইমারকে কেনা হবে শুধু জার্সি বিক্রির জন্য,https://www.prothomalo.com/sports/football/mzlrwv5hm1,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
3824,Prothom Alo,আজ টিভিতে যা দেখবেন (২৩ ডিসেম্বর ২০২৫),https://www.prothomalo.com/sports/a1dhk7c6n0,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.6, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.65}",gemma-3-4b-it,0.6,0.65
3825,Prothom Alo,‘গর্ত খোঁড়া’ ম্যাককালাম থাকতে চাইলেও তাঁর বিদায় চান বয়কট,https://www.prothomalo.com/sports/cricket/q9dudydg8a,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3826,Prothom Alo,"এক নম্বরে স্পেন, দুইয়ে আর্জেন্টিনা, আগের জায়গায় বাংলাদেশ",https://www.prothomalo.com/sports/football/mxi9u8rtrv,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3827,Prothom Alo,পর্তুগালে ক্লাব কিনে ফুটবলে ফেরার চেষ্টা ব্রাজিলিয়ান কিংবদন্তির,https://www.prothomalo.com/sports/football/53q2ko4ef5,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
3828,Prothom Alo,‘বিশ্বকাপ জিততে না পারলে জুলাইতে আমাকে ধরবেন’—বললেন নেইমার,https://www.prothomalo.com/sports/football/88nx1pj3ok,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3829,Prothom Alo,"বর্ণবাদের বিষবাষ্প এবার খাজার দুই মেয়ের দিকে, রুখে দাঁড়ালেন স্ত্রী র‍্যাচেল",https://www.prothomalo.com/sports/cricket/7ivfo2ukqy,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.94,0.75
3830,Prothom Alo,উৎসবের নাম ইস্পাহানি–প্রথম আলো আন্তবিশ্ববিদ্যালয় ফুটবল,https://www.prothomalo.com/sports/football/xqrlbdtsl0,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.99,0.91
3831,Prothom Alo,"মেসির শিরোপা জেতা মাঠের ঘাস বিক্রি হচ্ছে, এক টুকরার দাম ৯০ হাজার",https://www.prothomalo.com/sports/football/fwwocyy8ht,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3832,Prothom Alo,"২০২৫ সালে ৮১ উইকেট, হ্যাডলির রেকর্ড এখন ডাফির, বিশ্ব রেকর্ড কার",https://www.prothomalo.com/sports/cricket/m9kv5xq7yu,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
3833,Prothom Alo,"৯ বছর বয়সে রুশ গ্র্যান্ডমাস্টারের সঙ্গে ড্র, বাংলাদেশ কিংবদন্তির দাবা জীবনের ৫০ বছর পূর্ণ",https://www.prothomalo.com/sports/other-sports/080q01mwok,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3834,Prothom Alo,"আইসিসি কেন ডিআরএসের খরচ দেয় না, প্রশ্ন স্টার্কের",https://www.prothomalo.com/sports/cricket/b9papp8906,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.94,0.75
3835,Prothom Alo,"দুর্দান্ত ডাফিতে সর্বনাশ ওয়েস্ট ইন্ডিজের, রেকর্ড জয়ে সিরিজ নিউজিল্যান্ডের",https://www.prothomalo.com/sports/cricket/l3jrcwfqdb,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.99,0.91
3836,Prothom Alo,"মার্তিনেজের জায়গায় কি তবে টের স্টেগেন, বাজপাখি কি উড়াল দিচ্ছে অন্য কোনো নীড়ে",https://www.prothomalo.com/sports/football/2w3pwc6i8s,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3837,Prothom Alo,‘ওর একজন বান্ধবী থাকা দরকার’—বিশ্বসেরা হতে লামিনে ইয়ামালকে অদ্ভুত পরামর্শ,https://www.prothomalo.com/sports/football/jersckoedw,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
3838,Prothom Alo,আজ টিভিতে যা দেখবেন (২২ ডিসেম্বর ২০২৫),https://www.prothomalo.com/sports/hb8ly1vdsz,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.99}",gemma-3-4b-it,0.99,0.99
3839,Prothom Alo,রাফিনিয়া–ইয়ামালের গোলে বার্সার জয়,https://www.prothomalo.com/sports/football/08uwdcy5f5,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3840,Prothom Alo,"৪-০-১৪-২, বল হাতে দুর্দান্ত সাকিব, ব্যাটিংয়ে অপরাজিত ১৭ রান করে জেতালেন দলকে",https://www.prothomalo.com/sports/cricket/9caegmizbm,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
3841,Prothom Alo,আবার বাড়ল জাহানারার যৌন হয়রানির তদন্ত প্রতিবেদন জমা দেওয়ার সময়,https://www.prothomalo.com/sports/cricket/iewt9i239z,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3842,Prothom Alo,"মিরপুরে ব্যস্ততা বেড়েছে ক্রিকেটারদের, গায়ে লাগছে বিপিএলের হাওয়া",https://www.prothomalo.com/sports/cricket/3bl1xhw8ky,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
3843,Prothom Alo,"এবার ৪ বলে ৩ উইকেট মোস্তাফিজের, জিতেছে তাঁর দল",https://www.prothomalo.com/sports/cricket/mi9gt4y1ie,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.97,0.9
3844,Prothom Alo,"এশিয়াতেও চালু হতে যাচ্ছে নেশনস লিগ, ম্যাচ বাড়ছে বাংলাদেশের",https://www.prothomalo.com/sports/football/cm68h1l20g,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
3845,Prothom Alo,ভারতকে গুঁড়িয়ে ১৩ বছর পর যুব এশিয়া কাপে চ্যাম্পিয়ন পাকিস্তান,https://www.prothomalo.com/sports/cricket/xijhu72vmd,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.99}",gemma-3-4b-it,1.0,0.99
3846,Prothom Alo,"কৃপণ রিশাদ উইকেট পেলেন, বিগ ব্যাশে জিতল তাঁর দল",https://www.prothomalo.com/sports/cricket/lke0hijagl,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3847,Prothom Alo,"‘গিল প্রকল্প’ কেন ব্যর্থ, কেন সহ–অধিনায়ককে বিশ্বকাপের দল থেকে বাদ দিল ভারত",https://www.prothomalo.com/sports/cricket/yo6ts0qai9,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3848,Prothom Alo,"ভারত সফরে কত টাকা পেয়েছেন মেসি, উঠে এল তদন্তে",https://www.prothomalo.com/sports/football/n4f0xwyah2,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.99,0.85
